uniqueID,sentenceID,homophoneID,phoneticID,sentenceType,isOrig,homophone,word,h1_relatedness,h2_relatedness,h1_ngramProb,h2_ngramProb
178,178,8-b,8,nonpun,0,grease,plate,0.63160784,-0.424750336,0.000168918,0.000168918
179,179,9-b,9,nonpun,0,sign,sign,3,-2,0.000402674,0.000402674
179,179,9-b,9,nonpun,0,sign,boutique,0.347168404,-0.597703234,1.56E-06,1.56E-06
179,179,9-b,9,nonpun,0,sign,clothes,-0.638889498,-0.819844606,3.69E-05,3.69E-05
179,179,9-b,9,nonpun,0,sign,says,0.959917174,-0.774731927,6.57E-07,6.57E-07
179,179,9-b,9,nonpun,0,sign,store,0.932149163,-0.794210031,0.000321997,0.000321997
180,180,10-b,10,nonpun,0,principle,principle,3,-2,2.28E-05,6.96E-05
180,180,10-b,10,nonpun,0,principle,believe,0.570955939,0.105723192,0.000126176,0.000126176
180,180,10-b,10,nonpun,0,principle,physics,0.758149069,0.457736549,0.000881136,9.15E-05
181,181,11-b,11,nonpun,0,seedy,seedy,3,-2,4.79E-07,4.79E-07
181,181,11-b,11,nonpun,0,seedy,bar,0.441356094,-0.775614671,0.000568182,1.17E-06
181,181,11-b,11,nonpun,0,seedy,drunken,0.081083372,-0.685244163,0.000240218,0.000240218
181,181,11-b,11,nonpun,0,seedy,full,-0.609255664,-0.072954451,0.009992862,0.009992862
181,181,11-b,11,nonpun,0,seedy,people,-0.336843937,-0.38802841,9.31E-05,9.31E-05
181,181,11-b,11,nonpun,0,seedy,unwashed,0.412283929,-0.765760207,6.38E-05,6.38E-05
182,182,12-b,12,nonpun,0,hair,hair,3,-2,0.000473235,5.53E-08
182,182,12-b,12,nonpun,0,hair,heads,2.008648242,-0.410983759,0.005005772,0.005005772
182,182,12-b,12,nonpun,0,hair,lots,0.016372087,-0.731424204,0.000423111,0.000423111
182,182,12-b,12,nonpun,0,hair,people,1.008991155,-0.560435519,0.000798238,0.000798238
183,183,13-b,13,nonpun,0,naughty,naughty,3,-2,1.70E-05,2.32E-06
183,183,13-b,13,nonpun,0,naughty,boy,0.340873612,-0.524156448,9.75E-05,9.75E-05
183,183,13-b,13,nonpun,0,naughty,child,0.360216669,-0.570673267,0.031801665,0.000105955
184,184,14-b,14,nonpun,0,taught,taught,3,-2,2.67E-05,2.67E-05
184,184,14-b,14,nonpun,0,taught,college,0.759114146,-0.700981929,0.000554219,0.000554219
184,184,14-b,14,nonpun,0,taught,mathematics,1.147346875,-0.471036256,0.002725513,1
184,184,14-b,14,nonpun,0,taught,students,1.536200491,-0.699906939,0.028330571,0.028330571
185,185,15-b,15,nonpun,0,marks,marks,3,-2,0.055756666,1.47E-05
185,185,15-b,15,nonpun,0,marks,got,-0.550880909,-0.663951471,0.000241079,0.000241079
185,185,15-b,15,nonpun,0,marks,high,0.712761434,-0.599170228,0.001218432,4.65E-05
185,185,15-b,15,nonpun,0,marks,high,0.712761434,-0.599170228,0.001218432,4.65E-05
185,185,15-b,15,nonpun,0,marks,school,1.006779042,-0.292501088,0.279913963,0.279913963
186,186,16-b,16,nonpun,0,high,high,3,-2,0.04745958,4.33E-06
186,186,16-b,16,nonpun,0,high,feet,0.210251748,-0.478992775,0.018561399,0.018561399
186,186,16-b,16,nonpun,0,high,statue,0.710567146,-0.655649086,7.90E-06,7.90E-06
186,186,16-b,16,nonpun,0,high,ten,0.111443636,-0.577530167,1.27E-05,1.27E-05
187,187,17-b,17,nonpun,0,days,days,3,-2,0.007799005,3.21E-06
187,187,17-b,17,nonpun,0,days,seven,0.89747462,-0.804114924,0.001721049,0.001721049
187,187,17-b,17,nonpun,0,days,week,1.888258478,-0.620947694,0.001862166,0.001862166
188,188,18-b,18,nonpun,0,pros,pros,3,-2,0.000464347,1.76E-06
188,188,18-b,18,nonpun,0,pros,cons,1.562762916,-0.587049833,0.913677266,0.001547663
188,188,18-b,18,nonpun,0,pros,networking,-0.050376801,-0.483010617,0.002060484,0.002060484
188,188,18-b,18,nonpun,0,pros,sites,-0.46302653,-0.641951532,0.000336985,0.000336985
188,188,18-b,18,nonpun,0,pros,social,-0.481973908,-0.133220543,0.00018542,0.00018542
189,189,19-b,19,nonpun,0,plain,plain,3,-2,2.52E-06,2.52E-06
189,189,19-b,19,nonpun,0,plain,beautiful,0.544398343,-0.193695926,0.000318316,0.000318316
189,189,19-b,19,nonpun,0,plain,felt,-0.295630453,-0.781460533,5.54E-05,5.54E-05
189,189,19-b,19,nonpun,0,plain,sister,-0.530564157,-0.764773611,0.004486122,0.004486122
190,190,20-b,20,nonpun,0,damn,damn,3,-2,0.030476665,0.000496903
190,190,20-b,20,nonpun,0,damn,give,-0.107603886,-0.238960042,0.005095554,0.005095554
190,190,20-b,20,nonpun,0,damn,not,-0.639285817,-0.596742509,0.779896862,0.779896862
190,190,20-b,20,nonpun,0,damn,say,-0.09659133,-0.774790815,0.012336458,0.012336458
191,191,21-b,21,nonpun,0,hurts,hurts,3,-2,0.003389174,2.69E-06
191,191,21-b,21,nonpun,0,hurts,fell,1.289512664,-0.679602346,2.51E-05,2.51E-05
191,191,21-b,21,nonpun,0,hurts,leg,0.132818371,-0.734886048,0.000553961,0.000553961
192,192,22-b,22,nonpun,0,roll,roll,3,-2,0.000482578,1.48E-05
192,192,22-b,22,nonpun,0,roll,bought,-0.423217501,-0.477277505,5.24E-05,5.24E-05
192,192,22-b,22,nonpun,0,roll,dress,-0.631901652,0.009442134,9.97E-05,9.97E-05
192,192,22-b,22,nonpun,0,roll,make,-0.068263256,-0.204322837,0.059381646,0.059381646
192,192,22-b,22,nonpun,0,roll,silk,-0.11304133,-0.526355868,0.000558126,4.76E-06
193,193,23-b,23,nonpun,0,caller,caller,3,-2,8.01E-06,8.01E-06
193,193,23-b,23,nonpun,0,caller,bank,0.28677822,-0.677348142,0.002926055,0.002926055
193,193,23-b,23,nonpun,0,caller,phone,1.854532249,-0.641315109,0.002600634,0.002600634
194,194,24-b,24,nonpun,0,steel,steel,3,-2,0.015317359,3.54E-05
194,194,24-b,24,nonpun,0,steel,made,0.246236099,-0.61483155,0.002902938,0.002902938
194,194,24-b,24,nonpun,0,steel,ship,0.808578387,-0.408994784,0.000100796,0.000100796
194,194,24-b,24,nonpun,0,steel,wood,0.101366305,-0.108600107,0.017017977,0.017017977
195,195,25-b,25,nonpun,0,die,die,3,-2,0.006446669,4.89E-06
195,195,25-b,25,nonpun,0,die,attack,1.174044615,-0.886811156,0.367605996,0.367605996
195,195,25-b,25,nonpun,0,die,heart,0.600173251,-0.709082701,0.000780059,0.000780059
195,195,25-b,25,nonpun,0,die,scared,0.667042835,-0.428085266,9.40E-05,9.40E-05
195,195,25-b,25,nonpun,0,die,very,-0.706454265,-0.606925591,0.012250685,0.012250685
196,196,26-b,26,nonpun,0,waste,waste,3,-2,0.000661008,5.72E-06
196,196,26-b,26,nonpun,0,waste,dealing,-0.571672057,-0.649881461,2.88E-05,2.88E-05
196,196,26-b,26,nonpun,0,waste,time,0.74945938,-0.469220054,0.421652688,0.117767066
197,197,27-b,27,nonpun,0,feat,feat,3,-2,0.000120344,3.55E-06
197,197,27-b,27,nonpun,0,feat,exam,-0.003035828,-0.145472314,0.00092081,0.00092081
197,197,27-b,27,nonpun,0,feat,passing,-0.31578991,-0.167093468,2.57E-05,2.57E-05
197,197,27-b,27,nonpun,0,feat,real,-0.353071356,-0.392275205,0.006438316,0.006438316
197,197,27-b,27,nonpun,0,feat,studying,-0.401542051,-0.749716023,0.012995347,0.012995347
198,198,28-b,28,nonpun,0,allowed,allowed,3,-2,7.40E-05,7.40E-05
198,198,28-b,28,nonpun,0,allowed,car,-0.502274842,-0.555802483,0.002343524,0.002343524
198,198,28-b,28,nonpun,0,allowed,family,-0.279927222,-0.371948519,0.000108119,0.000108119
198,198,28-b,28,nonpun,0,allowed,son,-0.315025275,-0.461546552,0.004138296,0.002159827
198,198,28-b,28,nonpun,0,allowed,use,0.369072124,-0.583316729,0.004610634,0.004610634
199,199,29-b,29,nonpun,0,pale,pale,3,-2,0.00078528,2.94E-06
199,199,29-b,29,nonpun,0,pale,looks,0.41002263,-0.579613713,7.30E-05,7.30E-05
199,199,29-b,29,nonpun,0,pale,sick,1.187339929,0.384213678,0.003125364,6.78E-05
200,200,30-b,30,nonpun,0,manner,manner,3,-2,0.000109176,2.43E-07
200,200,30-b,30,nonpun,0,manner,food,0.167603032,0.099803061,0.000727667,1.80E-05
200,200,30-b,30,nonpun,0,manner,party,-0.228798263,-0.140640352,0.000616389,0.000616389
201,201,31-b,31,nonpun,0,cash,cash,3,-2,5.62E-07,5.62E-07
201,201,31-b,31,nonpun,0,cash,bought,1.090530565,-0.287451277,5.24E-05,5.24E-05
201,201,31-b,31,nonpun,0,cash,chips,0.7956559,-0.819637414,1.69E-05,1.69E-05
201,201,31-b,31,nonpun,0,cash,stocks,1.102684689,-0.444644263,2.35E-05,2.35E-05
201,201,31-b,31,nonpun,0,cash,ten,1.016804401,-0.616001035,7.89E-06,7.89E-06
201,201,31-b,31,nonpun,0,cash,years,-0.435775644,-0.403581963,0.396904505,0.396904505
202,202,32-b,32,nonpun,0,rain,rain,3,-2,4.39E-05,4.39E-05
202,202,32-b,32,nonpun,0,rain,city,0.086553216,0.099064559,0.00052034,0.00052034
202,202,32-b,32,nonpun,0,rain,fell,0.613188827,-0.133827467,2.51E-05,2.51E-05
202,202,32-b,32,nonpun,0,rain,night,-0.347260507,-0.721250535,0.161181086,0.161181086
203,203,33-b,33,nonpun,0,time,time,3,-2,0.000291182,2.01E-08
203,203,33-b,33,nonpun,0,time,lunch,0.929261287,-0.308223877,0.000816302,0.000816302
203,203,33-b,33,nonpun,0,time,meeting,0.919818744,-0.750032,0.006406193,0.006406193
204,204,34-b,34,nonpun,0,poor,poor,3,-2,0.002201791,6.29E-08
204,204,34-b,34,nonpun,0,poor,afford,0.58939641,-0.557698037,0.001358696,0.001358696
204,204,34-b,34,nonpun,0,poor,buy,0.033483277,-0.788090527,0.057695299,0.057695299
204,204,34-b,34,nonpun,0,poor,cannot,0.074573357,-0.781460533,6.82E-05,0.014285714
204,204,34-b,34,nonpun,0,poor,family,0.512370285,-0.506777115,0.000422414,0.000422414
204,204,34-b,34,nonpun,0,poor,food,-0.127033648,-0.602746226,0.002727264,0.002727264
205,205,35-b,35,nonpun,0,guilt,guilt,3,-2,0.000737333,7.37E-06
205,205,35-b,35,nonpun,0,guilt,accused,1.251821833,-0.205660218,0.000505756,0.000505756
205,205,35-b,35,nonpun,0,guilt,decides,-0.117941764,-0.748498052,0.001693465,0.001693465
205,205,35-b,35,nonpun,0,guilt,innocence,0.683609262,-0.227023413,0.505777375,0.000397141
205,205,35-b,35,nonpun,0,guilt,jury,1.256818579,-0.560675645,1.76E-05,1.76E-05
205,205,35-b,35,nonpun,0,guilt,person,0.46715014,-0.520269088,0.153568829,0.153568829
206,206,36-b,36,nonpun,0,err,err,3,-2,0.00324894,2.46E-07
206,206,36-b,36,nonpun,0,err,being,-0.600162024,-0.496509971,0.000679254,0.000679254
206,206,36-b,36,nonpun,0,err,better,-0.588063778,-0.486176467,0.002433865,0.002433865
206,206,36-b,36,nonpun,0,err,safe,-0.174398323,-0.368815251,0.000342732,0.000342732
206,206,36-b,36,nonpun,0,err,side,-0.375675418,-0.506233458,0.00320629,0.00320629
207,207,37-b,37,nonpun,0,sun,sun,3,-2,0.000201461,0.000201461
207,207,37-b,37,nonpun,0,sun,evening,0.857747221,-0.570579325,0.024282199,0.024282199
207,207,37-b,37,nonpun,0,sun,morning,1.438934245,-0.678068098,0.242123543,0.242123543
207,207,37-b,37,nonpun,0,sun,rises,1.575861286,-0.614927634,0.021539067,0.000396459
207,207,37-b,37,nonpun,0,sun,sets,1.090345779,-0.735985557,0.000211856,0.000211856
208,208,38-b,38,nonpun,0,seas,seas,3,-2,0.01466813,7.30E-08
208,208,38-b,38,nonpun,0,seas,high,1.15987515,-0.577071422,0.000840233,0.000840233
208,208,38-b,38,nonpun,0,seas,mid-atlantic,1.1959212,-0.677186934,6.14E-10,6.14E-10
208,208,38-b,38,nonpun,0,seas,ship,1.612179029,-0.644056695,0.000100796,0.000100796
209,209,39-b,39,nonpun,0,what,what,3,-2,0.002130481,1.14E-07
209,209,39-b,39,nonpun,0,what,students,-0.499064815,-0.63958554,0.004143262,0.004143262
209,209,39-b,39,nonpun,0,what,teacher,-0.459484636,-0.654493271,7.98E-05,7.98E-05
209,209,39-b,39,nonpun,0,what,told,-0.184861844,-0.69704956,0.005515811,0.005515811
210,210,40-b,40,nonpun,0,raiser,raiser,3,-2,0.037657472,1.04E-06
210,210,40-b,40,nonpun,0,raiser,church,-0.207024675,-0.727307596,0.04178369,0.04178369
210,210,40-b,40,nonpun,0,raiser,fund,0.810271506,-0.729274222,0.002638711,0.002638711
210,210,40-b,40,nonpun,0,raiser,girl,-0.820700699,-0.009458297,0.000148167,0.000148167
210,210,40-b,40,nonpun,0,raiser,local,-0.369067514,-0.730890722,0.00251602,0.00251602
210,210,40-b,40,nonpun,0,raiser,organized,-0.335369813,-0.552618566,1.73E-05,1.73E-05
211,211,41-b,41,nonpun,0,not,not,3,-2,0.066530105,1.46E-05
211,211,41-b,41,nonpun,0,not,let's,-0.326499837,-0.622480047,7.56E-08,7.56E-08
212,212,42-b,42,nonpun,0,would,would,3,-2,0.008234551,2.78E-06
212,212,42-b,42,nonpun,0,would,father,-0.621234826,-0.655994366,8.07E-05,8.07E-05
212,212,42-b,42,nonpun,0,would,go,-0.397667605,-0.750032,0.103959985,0.103959985
212,212,42-b,42,nonpun,0,would,let,0.262509042,-0.788660111,0.012636291,0.000167616
212,212,42-b,42,nonpun,0,would,not,0.238664661,-0.688280885,0.114193334,0.02173913
212,212,42-b,42,nonpun,0,would,party,-0.398684175,-0.782956386,0.000508494,0.000508494
213,213,43-b,43,nonpun,0,grater,grater,3,-2,0.001920399,2.40E-05
213,213,43-b,43,nonpun,0,grater,cheese,1.660631265,0.057620908,7.91E-05,7.91E-05
213,213,43-b,43,nonpun,0,grater,cheese,1.660631265,0.057620908,7.91E-05,7.91E-05
213,213,43-b,43,nonpun,0,grater,slices,0.646909343,-0.0989754,5.45E-05,0.002272727
214,214,44-b,44,nonpun,0,i,i,3,-2,0.005128923,0.005128923
214,214,44-b,44,nonpun,0,i,answer,-0.358631117,-0.640114938,0.03223127,0.03223127
214,214,44-b,44,nonpun,0,i,know,0.147645951,-0.529571089,0.226692995,1
215,215,45-b,45,nonpun,0,sell,sell,3,-2,0.000571257,1.36E-07
215,215,45-b,45,nonpun,0,sell,car,0.842116061,-0.23232917,0.07040714,0.001529052
215,215,45-b,45,nonpun,0,sell,good,0.367727749,-0.659243592,0.007109136,0.007109136
215,215,45-b,45,nonpun,0,sell,price,1.641732003,-0.311436775,0.004117079,0.004117079
216,216,46-b,46,nonpun,0,cent,cent,3,-2,0.000360492,4.45E-06
216,216,46-b,46,nonpun,0,cent,borrow,0.745670533,-0.781460533,0.001739703,0.001739703
216,216,46-b,46,nonpun,0,cent,even,-0.395060466,-0.6249038,0.012287022,0.012287022
216,216,46-b,46,nonpun,0,cent,let,-0.714122825,-0.873396753,0.00283143,0.00283143
216,216,46-b,46,nonpun,0,cent,not,-0.679842989,-0.781460533,0.132672171,0.132672171
216,216,46-b,46,nonpun,0,cent,stingy,0.546384374,-0.448248014,3.10E-05,3.10E-05
217,217,47-b,47,nonpun,0,coarse,coarse,3,-2,0.000125011,2.73E-05
217,217,47-b,47,nonpun,0,coarse,hair,0.742759056,-0.014136551,0.007477243,0.000193536
217,217,47-b,47,nonpun,0,coarse,very,-0.019471902,-0.577954079,0.00121634,0.00121634
218,218,48-b,48,nonpun,0,dear,dear,3,-2,0.000192818,4.70E-06
218,218,48-b,48,nonpun,0,dear,friend,1.12621052,-0.70352613,0.440068706,0.00032177
219,219,49-b,49,nonpun,0,be,be,3,-2,0.11496821,6.68E-06
219,219,49-b,49,nonpun,0,be,okay,-0.493988311,-0.831107629,0.000201519,0.000166058
219,219,49-b,49,nonpun,0,be,worry,-0.564835602,-0.698656591,0.123036649,0.123036649
220,220,50-b,50,nonpun,0,break,break,3,-2,8.52E-05,8.52E-05
220,220,50-b,50,nonpun,0,break,leg,1.168073764,-0.131012643,0.166152385,0.020194821
220,220,50-b,50,nonpun,0,break,performance,0.132261404,0.669919049,0.000436963,0.000436963
221,221,51-b,51,nonpun,0,flower,flower,3,-2,9.70E-05,9.70E-05
221,221,51-b,51,nonpun,0,flower,among,-0.720665464,-0.765176251,0.001485143,0.001485143
221,221,51-b,51,nonpun,0,flower,growing,1.522493993,-0.36378025,0.000377263,0.000377263
221,221,51-b,51,nonpun,0,flower,picked,1.016651518,-0.630724541,2.01E-05,2.01E-05
221,221,51-b,51,nonpun,0,flower,pretty,1.338286727,-0.455797233,0.007350991,0.007350991
221,221,51-b,51,nonpun,0,flower,weeds,1.318642479,-0.725417027,5.07E-05,5.07E-05
222,222,52-b,52,nonpun,0,fair,fair,3,-2,0.000112545,5.08E-07
222,222,52-b,52,nonpun,0,fair,game,1.041816066,-0.456911341,0.001478715,0.001478715
222,222,52-b,52,nonpun,0,fair,not,0.275923826,-0.777055256,0.034805881,0.034805881
222,222,52-b,52,nonpun,0,fair,rules,0.888002604,-0.234574065,0.000162306,0.000162306
223,223,53-b,53,nonpun,0,heal,heal,3,-2,0.067033662,1.27E-05
223,223,53-b,53,nonpun,0,heal,just,-0.688196532,-0.824635495,0.000769231,0.000769231
223,223,53-b,53,nonpun,0,heal,takes,-0.520729992,-0.49698937,0.035037413,0.035037413
223,223,53-b,53,nonpun,0,heal,time,0.55593966,-0.916925526,0.072575452,0.072575452
223,223,53-b,53,nonpun,0,heal,wounds,1.7097202,-0.108540447,1.07E-05,1.07E-05
224,224,54-b,54,nonpun,0,him,him,3,-2,0.016248288,1.83E-05
224,224,54-b,54,nonpun,0,him,back,-0.518706364,-0.834836548,0.001248726,0.003952569
224,224,54-b,54,nonpun,0,him,john,0.292140711,-0.080644958,0.000331802,0.000331802
224,224,54-b,54,nonpun,0,him,like,-0.30463761,-0.530389328,0.060347196,0.060347196
224,224,54-b,54,nonpun,0,him,likes,-0.533676365,-0.486112886,1.62E-05,1.62E-05
224,224,54-b,54,nonpun,0,him,sarah,-0.798072639,-0.518073919,0.000119717,0.000119717
225,225,55-b,55,nonpun,0,knows,knows,3,-2,4.10E-05,4.10E-05
225,225,55-b,55,nonpun,0,knows,almost,-0.154943152,-0.561740608,0.000495621,1
225,225,55-b,55,nonpun,0,knows,dictionary,0.656967,-0.740929655,0.000164364,0.000164364
225,225,55-b,55,nonpun,0,knows,word,0.100501487,0.034196064,0.00253922,0.00253922
226,226,56-b,56,nonpun,0,in,in,3,-2,0.014075099,0.014075099
226,226,56-b,56,nonpun,0,in,close,0.495009183,-0.454483084,0.00096156,0.00096156
226,226,56-b,56,nonpun,0,in,come,0.485694349,-0.436298857,0.000256504,0.000256504
226,226,56-b,56,nonpun,0,in,door,1.037311785,0.200615259,0.048817375,0.048817375
226,226,56-b,56,nonpun,0,in,room,0.063650469,1.636828851,0.001395442,0.002839565
227,227,57-b,57,nonpun,0,idle,idle,3,-2,5.78E-06,5.78E-06
227,227,57-b,57,nonpun,0,idle,doing,0.018690301,-0.599341465,0.008058879,0.008058879
227,227,57-b,57,nonpun,0,idle,just,0.004347172,-0.671030844,0.000769231,0.000769231
227,227,57-b,57,nonpun,0,idle,sitting,1.194082122,-0.122448486,0.000519751,0.000519751
228,228,58-b,58,nonpun,0,made,made,3,-2,0.000477562,0.000477562
228,228,58-b,58,nonpun,0,made,cake,0.827388061,-0.525779941,0.00010177,0.000112537
229,229,59-b,59,nonpun,0,none,none,3,-2,0.000142145,0.000142145
229,229,59-b,59,nonpun,0,none,made,-0.497056052,-0.784191115,0.000624887,0.000624887
229,229,59-b,59,nonpun,0,none,sense,-0.061491739,-0.528392422,0.037528695,0.037528695
230,230,60-b,60,nonpun,0,morning,morning,3,-2,0.003741388,3.42E-06
230,230,60-b,60,nonpun,0,morning,shining,0.859793109,-0.413828594,0.13830712,0.13830712
230,230,60-b,60,nonpun,0,morning,sun,1.698846284,-0.497003111,0.000490533,0.000490533
230,230,60-b,60,nonpun,0,morning,up,0.98398147,-0.130271793,0.867374754,0.867374754
230,230,60-b,60,nonpun,0,morning,woke,1.54108883,-0.343863179,4.37E-06,4.37E-06
231,231,61-b,61,nonpun,0,meet,meet,3,-2,0.005284972,7.14E-07
231,231,61-b,61,nonpun,0,meet,able,0.238797127,-0.621082221,0.101651487,0.101651487
231,231,61-b,61,nonpun,0,meet,finally,0.142099156,-0.682571345,0.000170765,0.000170765
231,231,61-b,61,nonpun,0,meet,pals,0.552091521,-0.82652512,0.030877467,0.030877467
231,231,61-b,61,nonpun,0,meet,pen,-0.654525921,-0.694785813,5.98E-06,5.98E-06
232,232,62-b,62,nonpun,0,real,real,3,-2,0.000626901,3.25E-07
232,232,62-b,62,nonpun,0,real,counterfeit,0.957410112,-0.541107635,6.52E-06,6.52E-06
232,232,62-b,62,nonpun,0,real,diamond,0.728779693,-0.775422228,6.58E-05,6.58E-05
232,232,62-b,62,nonpun,0,real,good,-0.159518835,-0.56642981,0.076141012,0.076141012
232,232,62-b,62,nonpun,0,real,just,0.295080021,-0.737646499,0.005885532,0.005885532
232,232,62-b,62,nonpun,0,real,not,-0.260656712,-0.524606471,0.018458891,0.018458891
232,232,62-b,62,nonpun,0,real,very,0.162943031,-0.77051102,0.004122323,0.004122323
233,233,63-b,63,nonpun,0,pair,pair,3,-2,0.000681297,6.72E-06
233,233,63-b,63,nonpun,0,pair,matching,1.931825623,-0.632767131,0.001368638,0.000562114
233,233,63-b,63,nonpun,0,pair,socks,1.542811322,-0.628094303,0.002587264,0.002587264
234,234,64-b,64,nonpun,0,prey,prey,3,-2,1.13E-05,1.13E-05
234,234,64-b,64,nonpun,0,prey,eagle's,1.069484634,0.000212148,1.96E-09,1.96E-09
234,234,64-b,64,nonpun,0,prey,easily,0.06409278,-0.510718826,0.008273894,0.008273894
234,234,64-b,64,nonpun,0,prey,mouse,1.243436964,-0.349015178,5.60E-05,5.60E-05
235,235,65-b,65,nonpun,0,route,route,3,-2,0.000774419,1.65E-06
235,235,65-b,65,nonpun,0,route,faster,0.5684251,-0.626807084,2.28E-07,2.28E-07
235,235,65-b,65,nonpun,0,route,home,0.363142717,-0.032831021,0.010140024,0.010140024
235,235,65-b,65,nonpun,0,route,take,0.425023793,-0.599633919,0.000439344,0.000439344
235,235,65-b,65,nonpun,0,route,way,1.57234326,-0.54305294,0.012935888,0.012935888
